S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,gene
94.8897,137.9485,87.5917,133.6068,121.1768,179.9593,139.7994,73.0956,80.3706,86.8463,92.6486,90.9633,91.5335,102.1672,90.3576,78.3517,98.4339,87.9943,95.519,107.2698,C17orf65
474.2647,621.1832,420.8004,574.2188,690.281,404.263,756.8013,241.7437,509.1847,648.7044,665.8625,588.4724,598.7074,584.1584,568.6573,471.8514,617.4579,373.7086,572.6582,497.6074,C17orf68
56.1975,56.9338,18.6916,39.388,52.1077,21.5543,39.0217,13.6504,26.1038,34.7468,40.6686,39.9033,39.0717,44.5545,50.97,88.2182,37.9786,39.1877,40,33.2164,C17orf69
480.5672,743.3206,502.7558,725.9115,494.1452,996.7669,403.4075,622.6332,428.9397,426.0895,471.8249,883.9178,391.3043,554.4554,404.7166,694.1381,501.8887,1120.057,483.5443,840.9501,C17orf70
284.6639,582.6972,327.8217,521.4844,288.0562,361.1544,426.216,415.6759,306.4776,758.5395,378.425,540.9109,351.9389,488.4488,420.3119,478.2356,279.3262,587.4599,301.2658,539.4473,C17orf71
35.1838,63.3842,18.9312,60.9928,33.7295,87.4386,73.3251,39.0137,50.68,45.6743,37.9493,208.1338,27.1886,59.4004,62.1833,99.6634,21.8724,72.8429,35.9342,182.4667,C17orf72
617.1218,361.3232,369.5183,225.5859,283.9578,206.9213,424.842,255.3941,236.223,334.8057,336.3777,203.95,324.6181,228.8229,248.003,235.6355,340.5819,191.6637,332.1519,290.0048,C17orf75
32.0378,24.4911,28.277,49.1536,70.2576,62.747,29.4037,34.3461,60.9088,62.1319,34.1203,54.4135,59.0482,79.758,103.8418,62.101,31.853,52.7253,49.1139,53.0185,C17orf76
797.2689,578.2443,827.2226,527.6693,822.5995,676.8052,636.4386,892.9987,686.7548,509.1284,618.3009,428.0532,545.2409,413.0913,610.1179,786.419,750.9954,1211.614,688.1013,714.1528,C17orf79
683.2983,597.0102,581.8548,660.8073,636.4169,429.1702,572.41,398.0625,546.8901,722.3204,530.76,546.1507,544.9471,479.648,574.3629,509.5763,599.0812,578.2152,557.9747,563.0852,C17orf80
1000,804.3893,862.6887,585.9375,577.2834,698.3595,691.6735,797.8864,582.0174,841.5783,680.6824,656.5901,527.6146,437.2937,594.1423,820.0813,535.3752,673.673,734.1772,653.1496,C17orf81
8.9286,5.4071,4.3134,7.487,4.6838,17.7224,15.3888,20.6957,14.1798,15.3121,4.8251,33.4543,2.3502,12.6513,7.6075,9.2861,4.0837,13.1813,5.5696,10.8592,C17orf82
471.1134,661.2595,476.8751,500,605.9719,523.5301,520.7475,425.8036,608.1212,625.1472,539.7208,589.6816,652.4677,662.8163,634.8421,309.3442,540.2757,350.5522,563.038,485.1512,C17orf85
90.3361,207.0611,74.7664,165.0391,98.9461,142.2584,79.1426,61.2065,64.4538,209.6584,55.4885,123.7404,86.0752,124.8625,63.5223,93.4417,62.4809,129.3196,109.8734,77.6114,C17orf86
16.8435,76.1959,10.544,69.6289,8.226,37.4422,2.7645,46.2616,19.0139,24.7733,4.8389,35.4696,32.6087,33.9164,18.5051,24.5734,4.5248,15.7428,4.557,94.2835,C17orf87
323.0042,257.6336,429.4273,305.6641,328.4543,370.734,341.8522,480.4051,276.1843,242.3439,233.3276,124.5466,226.4982,165.0165,182.9593,334.3006,226.6462,453.8653,355.443,455.1287,C17orf89
425.9454,252.5445,369.9976,197.9167,279.274,403.305,397.9115,321.4443,245.2465,167.5501,252.2833,245.8686,214.4536,171.0671,222.1377,196.7499,285.4518,319.9145,304.8101,374.3234,C17orf90
484.2437,174.3003,535.8255,188.151,441.452,250.0299,249.7939,237.3404,444.0864,155.7715,253.6619,185.8122,381.3161,140.8141,456.0669,123.6216,294.0276,163.5198,463.2911,157.1392,C17orf91
496.3235,467.5573,393.4819,445.9635,352.459,577.1764,427.8648,616.0282,333.2259,370.1413,353.2656,330.1088,341.3631,289.879,295.93,402.7858,378.1521,503.0281,398.9873,486.4288,C17orf95
15.7563,27.9898,18.6916,34.1797,21.0773,175.7873,27.4801,95.1123,34.4828,47.4087,18.6111,56.4289,26.1457,35.2035,30.0494,46.4306,13.4763,160.6698,27.8481,64.1971,C17orf96
249.4748,195.9288,172.0585,102.8646,201.4052,128.8468,628.1946,167.7675,141.7983,138.987,241.5992,125.3527,128.3784,119.912,267.4021,291.9327,218.8872,162.0948,202.5316,692.7538,C17orf97
1373.95,1149.809,909.178,812.8255,1106.557,1086.816,1883.759,1157.199,1174.67,725.265,1037.05,810.9633,797.8848,910.8911,1007.988,948.3459,807.7591,842.1803,1037.468,1241.144,C18orf10
167.542,55.9796,202.2526,42.9688,96.0187,45.9825,64.853,51.5192,97.9697,47.1143,94.4339,70.133,110.1645,69.857,100.7988,60.9402,131.4957,146.4197,133.1646,69.6267,C18orf18
596.6387,575.6997,652.2885,428.7109,502.9274,402.826,386.3699,517.3932,460.8443,544.4641,462.5194,343.0069,463.5723,490.6491,425.6371,524.0859,523.9408,501.2469,509.3671,360.9091,C18orf19
433.8235,766.8575,346.9926,1344.727,433.8407,644.2342,418.7964,1611.185,850.145,1578.916,649.664,860.137,983.255,1625.412,626.0936,789.9013,366.7177,662.2729,294.1772,432.4521,C18orf1
224.7899,276.7176,193.1464,179.0365,154.5667,258.6517,168.7277,317.9216,137.2865,244.6996,126.8309,174.9295,158.0494,141.3641,169.2659,297.7365,124.9617,243.3203,156.962,194.1882,C18orf21
311.4496,302.4809,331.1766,275.0651,316.3642,284.9958,271.2284,391.8978,267.4831,532.6855,256.4191,310.7618,262.6322,283.8284,285.2796,590.2496,291.169,573.9223,334.6835,395.403,C18orf22
571.9538,800.2545,621.1359,612.9557,764.637,465.573,783.1822,464.5531,680.3094,806.5371,636.2226,646.5135,767.9201,883.9384,663.3701,546.1405,628.4839,425.7214,620.2532,523.4779,C18orf25
2498.655,1625.035,2023.24,1039.294,1509.057,1065.017,1776.502,1170.511,1340.815,1615.842,1348.747,1156.715,1277.465,978.6469,1265.668,1131.776,1337.94,1395.739,1344.516,1081.638,C18orf32
70.3782,33.0789,48.4064,16.276,83.7237,11.4956,82.1654,3.0823,72.8327,170.4947,108.5645,14.5103,106.933,25.3025,79.1175,2.9019,86.1664,19.2376,91.6456,41.2011,C18orf34
97.1639,106.2341,93.9372,92.1224,96.6042,115.9143,107.4471,115.3677,106.671,115.1355,85.473,118.0975,88.4254,88.0088,104.9829,167.1503,80.0408,97.6131,74.4304,125.8391,C18orf45
32.0378,79.5165,19.1709,123.0469,51.5222,126.4519,84.3638,128.1374,76.3777,122.2026,70.9978,176.5417,60.2233,101.2101,86.725,128.2647,46.9627,103.3131,37.4684,86.5543,C18orf54
602.416,409.9873,592.3796,338.2161,454.3326,191.1148,501.5114,327.1686,401.8692,565.0766,518.3526,355.5018,482.9612,339.934,376.9494,496.8079,511.6896,491.9843,492.1519,389.654,C18orf55
84.0336,39.7805,121.2557,21.4844,36.8852,31.613,7.1448,63.8485,15.4689,36.5135,39.7519,43.5308,52.5852,31.3531,28.9996,17.9919,52.2716,70.8942,105.0582,61.3226,C18orf56
424.1754,634.1889,533.7072,361.6016,540.7787,557.3081,348.1753,527.4813,496.8708,417.2379,330.05,374.5506,444.433,356.8922,408.2313,284.0221,402.9076,517.4207,438.6329,503.9824,C18orf8
985.2941,2107.824,919.722,2319.987,611.8267,3783.499,931.2998,5964.773,1020.303,2204.947,581.7681,1419.186,601.3514,878.4378,757.7025,2181.079,639.9183,3014.25,615.6962,1824.667,C19orf10
879.7269,655.2163,1342.439,588.5417,717.2131,743.384,399.0107,660.0616,676.1199,717.9034,452.8692,506.2475,685.6639,550.055,586.1544,505.5136,590.5054,669.3979,471.3924,427.6613,C19orf12
135.5042,23.855,127.9655,57.6172,45.082,78.0745,87.6614,228.0934,165.0016,66.2544,69.6192,85.0464,49.9412,63.8064,85.5839,43.5287,114.7524,122.1945,138.7342,60.6838,C19orf20
508.9286,28.626,822.4299,144.8568,331.9672,246.677,199.5054,85.8653,436.6742,27.6796,434.9474,1.2092,393.6545,103.4103,278.4329,1.1608,495.3548,5.7,212.6582,239.5414,C19orf21
566.1765,764.9491,795.5907,816.7318,662.7635,1726.739,1266.557,1267.283,957.1383,505.0059,618.9902,942.362,598.1199,527.5028,815.1388,882.1822,643.5937,955.1122,804.557,991.3821,C19orf22
534.6639,536.2595,603.4028,569.6615,385.8314,1054.724,376.4771,1309.555,417.3381,501.4723,367.7408,405.8847,295.5347,284.3784,324.458,637.2606,432.4655,821.5176,443.038,557.0137,C19orf24
692.2269,410.6234,621.1359,405.9245,365.9251,487.1273,716.1308,319.2426,400.5801,329.2108,490.436,397.0173,265.2761,354.2354,331.3047,526.9878,438.1827,541.1471,528.6076,391.8898,C19orf25
3.1513,2.5445,52.2406,3.9062,49.7658,6.7058,4.6716,3.963,11.6017,1.4723,28.9505,15.7195,14.3948,5.5006,67.326,4.0627,17.1516,1.7813,139.7468,7.3459,C19orf26
2300.945,993.9567,3156.961,1304.362,1440.867,2233.984,963.1767,2384.412,1450.532,680.212,1424.436,875.8565,1851.351,1118.812,1366.679,1633.198,1879.735,1820.093,1704.304,2231.568,C19orf28
259.979,228.6896,273.1848,315.4297,281.0304,402.826,297.884,300.3082,312.923,313.3098,308.8058,439.339,245.5934,308.0308,324.0776,325.0145,320.5717,344.4959,346.3291,345.259,C19orf29
1236.344,1029.58,1171.819,1210.612,1477.166,1034.128,1203.078,1110.084,1106.349,1526.207,1391.694,856.9125,1405.405,1152.365,1231.647,1222.287,1394.997,1154.613,1393.924,993.9372,C19orf2
185.73,735.617,131.4019,1191.204,67.7869,1726.299,154.3226,2488.921,77.0964,578.3481,101.1821,118.9561,37.4442,46.1331,158.566,1135.937,86.4033,122.8215,54.6481,876.9963,C19orf33
6.8277,28.3079,7.1891,26.6927,8.7822,11.9746,1.9236,13.6504,21.9143,20.0236,1.3786,12.495,12.3384,18.1518,12.1719,12.188,5.3088,7.8375,1.519,19.1633,C19orf35
44.1176,33.3969,36.9039,20.8333,48.0094,49.8144,13.1904,29.5024,9.3458,20.0236,17.2325,5.2398,12.6322,10.451,11.0308,9.2861,27.7693,10.3313,28.8608,22.0378,C19orf36
19.958,59.4784,25.8807,55.3385,10.5386,121.1831,21.4345,75.2972,36.0941,35.9246,11.3734,106.4087,20.564,45.6546,20.9205,46.4306,11.026,42.7503,2.5316,70.9043,C19orf38
84.5588,82.0611,74.2871,58.5938,76.6979,81.9064,109.0959,75.7376,64.776,37.6914,62.3815,70.133,52.5852,45.6546,58.9578,62.101,64.5227,81.938,76.4557,65.794,C19orf39
12.0798,30.2163,8.1476,45.5729,15.808,55.0832,29.1289,62.0872,17.4025,32.6855,17.5771,21.7654,7.6381,12.6513,17.1168,23.7957,13.8846,16.7439,16.7089,53.9767,C19orf40
1776.786,1547.71,1522.646,1100.911,1216.042,1285.594,1455.07,1317.481,1322.913,1971.731,1108.048,1020.556,1113.69,1040.154,1134.272,1408.59,1203.063,1529.391,1156.962,989.1464,C19orf42
1692.227,1474.873,1607.477,1468.425,1615.34,2611.903,1258.313,2955.966,1697.39,1552.709,1318.284,1733.172,1225.617,1337.734,1542.792,1784.678,1461.562,2001.069,1587.848,1363.789,C19orf43
202.5945,239.9109,162.7798,200.4199,219.3033,174.9539,211.0772,102.5275,183.8995,345.6095,249.4331,242.9665,193.96,256.5732,212.4116,356.8137,245.2517,168.5358,203.7063,185.0186,C19orf44
142.8571,1.2723,95.8543,3.2552,72.5995,2.3949,109.3707,0,67.9987,0.8834,112.3557,0.8061,72.5617,20.352,65.8045,3.4823,106.9934,0.3563,145.8228,113.7023,C19orf46
190.1261,147.9008,204.1697,156.901,165.6909,233.2655,234.1303,233.3774,200.7734,148.9988,183.3534,248.69,150.1175,156.7657,178.0145,192.1068,193.5681,217.6701,229.8734,185.8841,C19orf47
331.9328,676.8448,403.0673,653.9714,285.7143,882.2895,560.3188,1177.014,274.8953,709.9529,341.5475,463.9258,265.8637,404.2904,316.4701,503.7725,315.6713,657.2854,412.1519,493.4553,C19orf48
920.6933,1443.066,899.1133,1648.763,872.9508,2188.48,906.2929,1829.591,847.5669,1099.529,682.7503,1278.92,631.3161,940.044,774.8193,1499.71,659.1118,1414.678,782.7848,1296.398,C19orf50
27.8361,18.1298,57.0333,14.3229,58.548,26.8231,85.1882,53.2805,45.4399,4.417,38.9454,10.8827,37.8966,7.1507,55.9148,24.3761,53.4967,61.9879,31.3924,190.9944,C19orf51
207.9832,189.8855,202.2526,155.599,207.26,208.8373,291.5636,216.2043,202.3848,179.9176,208.8575,192.2612,188.0141,149.0649,172.6892,168.3111,222.9709,194.5137,218.2278,193.2301,C19orf52
2150.21,1526.081,1932.423,1189.128,894.6136,2194.228,1464.963,3342.58,1058.653,1078.327,977.0808,989.9234,773.7955,753.0253,934.1955,1687.754,1085.452,1561.454,1198.987,1402.755,C19orf53
322.479,522.5827,385.3343,427.4089,316.1593,532.1518,311.6241,408.1902,229.1331,310.3651,299.1556,284.5627,237.6616,257.9758,241.1563,341.8456,350.3828,379.7649,320,453.2124,C19orf54
51.9958,119.5929,67.5773,99.2839,75.5269,70.4107,54.1358,19.8151,46.729,70.3769,61.3476,86.2555,55.8167,73.7074,64.283,70.8067,56.3553,36.694,62.7848,67.0716,C19orf55
2142.332,1612.914,2000,1549.479,1423.302,1691.754,2208.574,2058.996,1772.146,1442.58,1630.867,1453.031,1219.142,1078.108,1642.45,1965.177,1651.863,2112.209,1825.316,1593.429,C19orf56
9.979,23.5369,7.6683,11.7188,11.7096,17.2434,6.3204,19.8151,5.8008,14.7232,12.752,24.9899,7.0505,8.8009,9.1289,17.4115,5.3088,8.1938,10.6329,10.2204,C19orf57
423.8445,272.9008,347.9511,278.9714,200.2342,474.6737,186.5897,535.4469,310.3448,255.8893,189.2125,217.6542,150.7051,145.7646,196.6527,300.058,276.876,260.7766,329.1139,235.7088,C19orf60
346.1134,417.3028,333.0937,426.7578,344.8478,865.5251,359.989,519.1546,359.3297,222.3204,374.2892,458.686,268.5076,312.9813,363.6364,369.1236,321.3885,364.8023,332.1519,432.4521,C19orf61
1359.769,1241.73,1186.676,1011.068,956.089,1221.411,953.5587,1575.517,954.2378,882.8033,891.2631,886.7392,739.4242,790.429,836.0593,1248.984,915.1608,1397.934,997.4684,1063.245,C19orf62
3751.376,2878.101,4337.824,3757.956,2771.557,2651.548,4797.073,4003.474,3675.002,1888.042,3270.381,2739.093,2361.448,2152.838,3136.383,3774.765,3386.773,3194.407,3384.461,4186.101,C19orf63
425.063,522.9389,343.1392,715.9993,484.0574,1276.527,372.5556,674.8041,454.8308,394.7556,441.0477,602.2048,395.191,512.3762,417.714,498.9553,405.7213,543.5376,390.1924,558.8757,C19orf66
195.3782,4.4529,305.296,1.9531,219.555,22.0333,1.374,2.642,155.9781,16.1955,166.4656,5.2398,255.5817,34.6535,147.5846,4.6431,298.1113,100.8194,241.0127,7.6653,C19orf69
1992.122,2024.809,1936.736,2141.602,1667.447,2170.758,1627.095,2067.371,1977.764,1642.226,1739.445,1899.637,1252.35,1598.46,1632.56,1890.888,1714.752,2002.138,1967.089,1868.743,C19orf6
1358.718,966.6031,1293.554,742.8385,666.8618,1255.898,851.8824,1666.667,780.535,905.1826,799.9311,611.447,418.9189,412.5413,553.8227,1153.802,774.681,1272.889,896.7089,722.7763,C19orf70
29.937,14.9491,32.1112,15.2995,14.0515,2.8739,7.9692,7.0454,12.2462,5.5948,7.5823,6.8521,19.6827,20.352,10.2701,18.5723,17.56,7.125,15.1899,15.9694,C19orf71
13.1303,3.1807,15.816,3.2552,9.3677,11.4956,9.618,10.568,10.6349,4.1225,6.2037,2.4184,6.7568,2.7503,6.086,6.9646,6.9423,4.275,15.1899,5.1102,C19orf73
5.2521,9.2239,6.7098,31.25,17.5644,24.9072,19.7857,13.21,10.6349,4.1225,3.4465,25.796,5.2879,7.1507,6.086,12.7684,2.0419,8.9063,6.5823,9.901,C19orf76
15373.95,1886.45,19317.52,1166.341,8075.527,577.6554,835.1195,1092.47,7304.866,2397.821,6229.192,2024.184,9476.792,2833.883,5869.532,1368.543,10298.32,5182.045,5174.177,635.5832,C19orf77
625.5252,355.2799,444.764,237.9557,356.5574,218.417,361.9126,343.9014,243.6352,262.073,291.5733,203.547,328.1434,265.1265,255.2301,242.0197,321.3885,251.1578,329.6203,248.8037,C1D
530.9874,543.257,517.134,486.9792,409.8361,562.3279,720.8024,769.2646,700.29,534.4523,463.5533,503.8291,517.9201,432.3432,540.8901,484.6198,483.512,525.472,405.0633,594.7015,C1GALT1C1
875,594.4656,862.2094,341.1458,463.7002,743.384,671.0635,537.2083,448.5981,329.5053,453.9032,266.8279,600.47,426.2926,487.6379,485.2002,436.1409,290.7018,388.3544,502.3982,C1GALT1
723.2143,7117.366,765.3966,6138.021,949.6487,14334.57,193.4597,14766.62,2128.585,3302.709,207.4789,1842.805,1144.83,3116.062,1494.865,3757.4,554.1603,3092.982,161.0127,5054.324,C1QA
2433.493,1331.065,2505.512,1341.572,1486.323,1504.064,1429.527,1531.748,1450.77,1251.508,1293.434,970.133,1489.083,942.7778,1292.119,1154.156,1709.901,1917.748,1488.633,1786.921,C1QBP
670.6933,9596.692,631.6798,8293.945,749.4145,13480.06,157.186,12252.75,1715.759,3828.916,188.8678,1686.82,943.8895,2899.34,1179.156,4084.736,419.806,3049.519,143.2911,6975.446,C1QB
650.7353,8264.313,652.7678,7592.773,741.2178,11109.57,114.3171,9563.628,1550.435,3075.383,205.411,1789.601,1032.902,2835.534,1184.861,3588.508,420.2144,2556.11,142.2785,5804.248,C1QC
29.937,559.7964,44.5723,601.5625,93.6768,2364.747,0.2748,7826.068,250.0806,211.4252,15.8539,171.705,40.5405,89.1089,137.6949,90.5398,57.172,706.4482,72.4051,138.934,C1QL1
335.6092,187.341,136.1131,156.901,8.1967,8.1427,23.9077,15.852,84.4344,47.7032,57.9011,15.7195,16.1575,4.4004,30.0494,13.3488,148.2389,47.0253,7.5949,79.8471,C1QL3
5.7773,502.8626,5.272,179.362,2.3419,16.7645,24.1825,36.1074,5.4786,84.5112,8.2716,987.9081,4.1128,94.6095,28.1476,24.3761,6.1256,211.6138,3.038,10.5398,C1QL4
213.7605,708.6514,391.5648,1459.31,733.6066,4816.669,199.2306,1849.406,2098.614,924.3227,358.4353,688.4321,606.0517,792.6293,821.2248,931.5148,389.5865,608.4788,411.6456,678.0619,C1QTNF1
14.1807,12.7226,16.2952,82.3568,35.1288,63.7049,3.0228,80.1409,45.4399,7.9505,23.4362,35.8726,39.3655,50.055,28.9083,17.4115,18.7851,37.0502,9.1139,17.247,C1QTNF2
178.0462,683.5242,87.2274,457.0312,155.1522,155.67,549.6015,96.8736,308.4112,164.311,193.3483,151.1487,156.8743,1279.978,209.5854,232.7336,125.3701,208.7638,90.1266,989.4658,C1QTNF3
74.5798,773.855,70.4529,507.487,122.3653,1610.346,117.3399,789.0797,143.4096,304.7703,54.7992,656.187,97.2385,260.7261,130.0875,264.0743,60.8474,350.1959,74.9367,148.1963,C1QTNF6
290.9664,32.4427,160.0767,93.75,228.9227,58.9151,74.471,74.4166,223.3323,31.5077,245.0457,60.0564,283.7838,249.1749,176.8733,70.2263,241.3476,49.5191,114.9367,51.7409,C1QTNF7
544.5483,2101.415,380.5655,1748.678,591.6569,2066.306,925.7241,2547.01,1199.275,1390.395,458.8868,720.6086,913.5781,1029.263,839.0681,1268.816,556.4717,921.8098,319.7114,1434.604,C1RL
1222.689,5568.384,1691.828,9090.495,3805.035,21625.19,1001.374,42520.48,10110.22,6107.479,871.9628,1525.998,5784.371,7568.757,5567.136,7415.554,2067.994,3009.619,1332.658,7260.021,C1R
1421.744,7986.005,1664.51,12420.9,3644.028,21368.46,771.3932,31522.24,10040.93,6472.644,735.137,1284.563,7596.651,8792.079,6197.413,8395.241,1961.817,4448.522,1205.063,11129.09,C1S
28.3613,17.8117,25.4014,16.9271,12.8806,9.1007,28.0297,2.642,12.8908,6.7727,18.6111,9.6735,20.8578,9.3509,11.4112,6.9646,16.3349,2.4938,15.6962,6.3878,C1orf101
289.916,207.6972,256.4103,402.0182,258.1967,504.8497,657.5982,671.07,224.6213,241.755,266.0693,201.1286,289.3655,181.5182,403.9559,374.9275,244.6146,274.3142,331.1392,288.0885,C1orf103
36.7069,67.6336,21.8452,57.8646,87.9801,32.4416,11.6131,31.3738,18.8366,27.9358,10.4222,27.6622,24.5564,22.6733,21.5557,32.13,14.8443,9.3837,23.9899,20.9423,C1orf104
1040.966,891.2214,1127.247,749.6745,969.555,506.2867,719.1536,676.354,694.1669,479.0931,731.0012,257.1544,718.5664,571.5072,845.5687,823.5636,1008.678,289.9893,1035.949,1236.672,C1orf106
380.7773,757.6336,423.1967,713.5417,430.9133,514.4294,569.9368,586.0854,472.446,1241.166,472.5142,561.8702,532.3149,639.714,561.0498,621.0099,464.7269,480.9405,361.0127,540.0861,C1orf107
318.2773,313.2952,342.1999,359.375,284.5433,202.1315,372.9046,288.4192,307.7667,311.8375,337.4117,264.0064,279.3772,222.7723,299.3534,315.7284,324.6554,245.1015,337.2152,215.5873,C1orf109
46.5861,113.3683,24.093,107.3861,37.945,117.8829,43.0998,113.5667,53.806,77.4558,40.5101,73.8734,52.2767,61.6502,63.9369,54.614,44.586,65.8888,32.081,65.3022,C1orf112
97.3372,211.1546,85.5931,283.1543,263.0094,258.7283,116.9937,148.111,99.6487,289.8233,127.3479,170.4232,74.8766,155.9846,90.2967,483.6738,120.976,150.2351,135.0076,93.7214,C1orf113
164.3908,3.4987,109.7532,3.2552,146.9555,3.8319,311.6241,2.642,116.9836,1.7668,149.9225,2.8214,149.53,79.2079,196.2723,8.7057,127.0036,1.0688,150.8861,62.9195,C1orf114
2885.504,968.1934,2683.92,671.224,2707.26,731.8884,1598.791,1036.548,2167.258,2658.422,3266.586,1939.137,2797.885,1792.079,2003.804,2601.857,3520.163,1655.504,3212.658,1007.351,C1orf115
366.5966,58.2061,333.573,184.2448,549.7658,16.7645,1212.971,3.5227,487.5927,2.0612,865.0698,4.8368,455.6404,122.1122,498.6687,78.9321,688.5145,107.5882,556.4557,415.8439,C1orf116
680.0473,361.4631,700.7572,324.2415,429.5667,673.2894,603.0448,962.0387,557.9343,314.1696,410.4636,235.5099,350.473,211.9032,396.3789,268.8741,479.2282,508.6605,531.3722,375.3774,C1orf122
824.0546,1025.735,611.0712,773.763,579.0398,1134.714,641.1102,1424.923,686.7548,650.7656,515.5954,701.3301,497.0623,676.0176,573.2218,922.2287,570.9035,1187.007,569.6203,714.1528,C1orf123
181.1975,150.1272,171.5792,148.763,177.4005,166.2076,195.1085,167.3272,194.6503,137.5147,160.6066,234.9859,195.0646,149.615,197.7938,138.1312,157.2231,119.7007,165.0633,162.2494,C1orf124
87.2742,200.0827,91.421,145.8984,175.0878,313.8594,123.9077,89.9295,100.5446,129.1284,83.2983,119.5083,106.0517,197.4587,145.4774,98.6477,120.4982,67.6915,116.081,265.677,C1orf126
657.0378,816.1578,666.6667,617.513,923.8876,1017.842,890.3545,897.8424,750.2417,807.4205,717.5599,634.8247,643.067,506.6007,771.396,731.2826,745.2782,880.2993,887.0886,709.362,C1orf128
19.958,21.6285,94.8958,35.8073,25.1756,15.8065,125.0344,33.4654,97.0029,94.8174,23.4362,5.2398,74.9119,48.9549,148.7258,4.6431,44.1041,3.2063,42.0253,62.6002,C1orf130
142.8571,202.9262,116.463,176.4323,146.9555,234.7024,164.3309,248.3487,109.8937,166.6667,120.6273,177.3478,133.6663,132.5633,143.7809,133.4881,110.2603,126.8258,124.0506,149.7932,C1orf131
68.8025,37.2137,28.277,30.2734,31.6159,24.9072,31.6021,73.9762,55.108,23.8516,64.7941,75.3728,32.0212,26.9527,43.7429,24.3761,39.2037,44.8878,65.8228,60.045,C1orf133
3379.727,3285.448,3561.467,3983.965,3121.78,4002.874,3376.752,3907.53,3061.231,2764.152,2893.331,3581.217,2903.055,3443.344,3120.959,3608.241,3061.154,3855.362,3343.798,3413.625,C1orf144
1718.487,1233.47,1606.518,1392.022,1335.954,1736.784,1711.69,1548.217,1229.961,1152.703,1384.029,741.4551,1112.841,764.1639,1203.88,1559.054,1392.139,1417.178,1428.354,1306.226,C1orf151
