logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.103646853787642	-0.023681283487102	1.24788335810266	0.222745591924595	0.287132989590298	-5.92063237736711
KEGG_RENAL_CELL_CARCINOMA	-0.0998793750696451	-0.00948029906518484	-1.18281908464797	0.247151181789732	0.315360729090489	-5.99715336335655
KEGG_REGULATION_OF_AUTOPHAGY	0.092014666257713	0.0392460752079133	1.17945213337371	0.248466028980385	0.315360729090489	-6.0010130782613
KEGG_OXIDATIVE_PHOSPHORYLATION	0.146844385787081	-0.0388052166151085	1.09653887054087	0.282488811321963	0.355806518077282	-6.09291176297588
KEGG_MTOR_SIGNALING_PATHWAY	-0.0855625665160927	-0.0142512103463489	-1.01275190633372	0.320133164317643	0.400166455397054	-6.1795429258641
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.0874630645586265	-0.0296121173680782	0.999377711543321	0.32644940161116	0.403639015881535	-6.19278260969912
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.107207957350019	-0.0297200133416629	-0.996533056313033	0.327803806837125	0.403639015881535	-6.19557760051268
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.0725045875909241	-0.0311491375635771	0.983135000548166	0.33423465063017	0.408509017436874	-6.20864221393923
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.0899972879077191	-0.0328950455843057	0.969927764358506	0.340657457759739	0.413297650958507	-6.2213597068161
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.0901831869905943	0.0108572664359152	-0.957601807570752	0.346726549706561	0.417590370084544	-6.23308394481099
KEGG_ADHERENS_JUNCTION	-0.0761770995054034	-0.0131571987149008	-0.944528310645854	0.353242698781893	0.422355400717481	-6.24536618403715
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.070433354115716	-0.0366942885360057	-0.916388994910593	0.367543670124426	0.436292845831153	-6.27126587946238
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.0932995202614967	0.0211873109414658	0.890416227339912	0.381077018350477	0.449126485913062	-6.29451823600275
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.0749172108017913	0.00270076320587869	-0.832556371703038	0.412369861493633	0.482560476215953	-6.34404646173923
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.0591940116908275	-0.00662203820241882	-0.825783395817436	0.416135552875565	0.483537790313156	-6.34963796616918
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.0960104520011816	-0.00225469478790135	-0.808068011206713	0.426085982531586	0.49163767215183	-6.36405771243574
KEGG_ALZHEIMERS_DISEASE	0.0715786689826076	-0.0266765957248383	0.747575102685967	0.461152563710558	0.528403979251682	-6.41104573407737
KEGG_TASTE_TRANSDUCTION	-0.0668559398592919	0.0358080786196836	-0.738816945579595	0.466367325422931	0.530693853067473	-6.41755858974141
KEGG_O_GLYCAN_BIOSYNTHESIS	0.066482695950749	-0.00794303680756658	0.713289826318766	0.481762311218039	0.544457406513538	-6.43612060680567
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.0845808664780145	0.0383744047133562	-0.701125969208947	0.489199712078632	0.54910171763928	-6.44474455931877
KEGG_LYSOSOME	0.066595196634204	-0.0424901908417539	0.628116961996767	0.535183638227423	0.596371841544959	-6.49349207527109
KEGG_THYROID_CANCER	0.0413845892872285	-0.0305489225937732	0.622817328238522	0.5386091642449	0.596371841544959	-6.49682850487715
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.049438050208271	-0.0487299431219359	0.617348454611123	0.542156219586326	0.596371841544959	-6.50024268772299
KEGG_PANCREATIC_CANCER	-0.0509946998995543	-0.0131561413507029	-0.599100894734584	0.554079782840225	0.605451418335345	-6.51142265239755
KEGG_OLFACTORY_TRANSDUCTION	-0.0392757318037331	0.147657721050059	-0.548012206941901	0.58816814155659	0.638471995768667	-6.54098381199245
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.0400031765246296	0.0955057375206706	-0.527592808277663	0.602073936832988	0.649295422074791	-6.55207898019513
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.042835435852028	-0.0131779912303456	0.46878765552189	0.642969495397882	0.688895887926303	-6.5817223440829
KEGG_GALACTOSE_METABOLISM	-0.0466171161391429	-0.0262224535647545	-0.456245512577153	0.65184776572868	0.693902460291821	-6.58759969683883
KEGG_PARKINSONS_DISEASE	0.058576349484692	-0.0307838513572166	0.445414100385992	0.659557283988886	0.697608665757475	-6.59254910005808
KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.0346901140833843	0.0140927585515172	-0.416706233467416	0.680174505652534	0.714833079188969	-6.60509993570683
KEGG_NOTCH_SIGNALING_PATHWAY	-0.0236020624086523	-0.0160733108312446	-0.383925117594641	0.704028836421764	0.735219987402476	-6.6184220204889
KEGG_LYSINE_DEGRADATION	-0.0300485001698777	-0.0280362066581435	-0.303165308143796	0.764078289103225	0.792911432088253	-6.6466309345815
KEGG_COLORECTAL_CANCER	0.0211606436054913	-0.0215204008735651	0.281284730092544	0.780627958707689	0.805022582417304	-6.6531402648598
KEGG_ENDOMETRIAL_CANCER	-0.0217575998442924	-0.00933138616792323	-0.268406956545716	0.790418100811398	0.810055817601744	-6.65674481551939
KEGG_ENDOCYTOSIS	-0.0147580829986625	-0.0165986306406943	-0.223181827782125	0.825067220826333	0.840346243434228	-6.66807170625687
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.0238761800334671	-0.00401693255408154	0.21360256834672	0.832455387327347	0.842669563858971	-6.67020446789523
KEGG_PEROXISOME	-0.0141642351144779	-0.0269172962311858	-0.138589460261788	0.890798969703015	0.89623067073779	-6.68367883733213
KEGG_PROSTATE_CANCER	0.00753536350670994	-0.00641907116837561	0.106760873040514	0.915764858624654	0.915764858624654	-6.68766425470966
